Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
04/08 19:00:00,1.661409135,1.880361793,0,0.6414708559,0.01717568522,0.01717568522,0.01717568522,0.4401038427,0.09621279428,0.4382924551,0.6489243572
04/08 20:00:00,1.992371334,2.116679809,0,0.9551343199,0.02557417265,0.02557417265,0.02557417265,0.7211339435,0.1576499044,0.3960798006,0.6712335125
04/08 21:00:00,2.037960236,2.325270212,0,1.277571346,0.03420757635,0.03420757635,0.03420757635,0.7794609132,0.1704009902,0.3776280651,0.6555626912
04/08 22:00:00,1.655923735,2.70912547,0,1.841871966,0.04931699204,0.04931699204,0.04931699204,0.5832701041,0.1275109528,0.3078201895,0.5673054962
04/08 23:00:00,1.275424176,2.940593413,0,2.274056769,0.06088894433,0.06088894433,0.06088894433,0.4029865657,0.08809846481,0.2097722808,0.4929779202
05/08 1083432:00:00,0.8992452889,3.360872298,0,2.907617042,0.07785281996,0.07785281996,0.07785281996,0.2067957591,0.04520842742,0.1409204531,0.4077678294
04/09 01:00:00,0.761873684,3.724436451,0,3.361526447,0.09000645872,0.09000645872,0.09000645872,0.1272588869,0.02782056158,0.1206410163,0.3754467604
04/09 02:00:00,0.700674039,4.114727697,0,3.776736457,0.1011239029,0.1011239029,0.1011239029,0.08483928304,0.0185470466,0.104370052,0.3710937545
04/09 03:00:00,0.6982457472,4.626200564,0,4.280761094,0.1146194007,0.1146194007,0.1146194007,0.08483928304,0.0185470466,0.09366986951,0.3658701474
04/09 04:00:00,0.7061603855,5.036171241,0,4.617532363,0.1236366105,0.1236366105,0.1236366105,0.08483928304,0.0185470466,0.1063880918,0.3520493536
04/09 05:00:00,0.7722967318,5.461426533,0,4.724028139,0.1264880852,0.1264880852,0.1264880852,0.09014173756,0.01970623686,0.1224018881,0.3928587841
04/09 06:00:00,0.9693891019,5.903620954,0,4.570062735,0.1223655888,0.1223655888,0.1223655888,0.1484687919,0.03245734164,0.1914876875,0.4539096921
04/09 07:00:00,1.282242817,5.715843125,0,4.211311422,0.1127598529,0.1127598529,0.1127598529,0.2757276788,0.06027790323,0.2929643261,0.4823130557
04/09 08:00:00,1.188249737,5.597524372,0,4.133290262,0.1106707995,0.1106707995,0.1106707995,0.2227031336,0.04868600059,0.3777219743,0.4077678294
04/09 09:00:00,1.058664531,4.97295754,0,3.644976197,0.09759595967,0.09759595967,0.09759595967,0.1060491014,0.02318380765,0.4640922652,0.3470433968
04/09 10:00:00,1.044930533,4.061622136,0,2.897357286,0.07757811013,0.07757811013,0.07757811013,0.08483928304,0.0185470466,0.4880608101,0.3552052829
04/09 11:00:00,1.03176406,2.680512573,0,1.671472423,0.04475446377,0.04475446377,0.04475446377,0.08483928304,0.0185470466,0.5076091582,0.355314108
04/09 12:00:00,1.01782518,2.865029479,0,1.965809322,0.05263547331,0.05263547331,0.05263547331,0.08483928304,0.0185470466,0.4917746525,0.3493287249
04/09 13:00:00,0.9757785746,2.36885254,0,1.5403775,0.04124433528,0.04124433528,0.04124433528,0.08483928304,0.0185470466,0.4490395933,0.3614083163
04/09 14:00:00,0.9357289307,1.342112044,0,0.5811784153,0.01556132664,0.01556132664,0.01556132664,0.08483928304,0.0185470466,0.4143226554,0.381758619
04/09 15:00:00,0.9529124431,0.9034193605,0,0.1404822156,0.003761477691,0.003761477691,0.003761477691,0.08483928304,0.0185470466,0.4220851129,0.4029795228
04/09 16:00:00,1.083038616,0.8501370175,0,0,0,0,0,0.09014173756,0.01970623686,0.475836494,0.476654148
04/09 17:00:00,1.323597334,1.022178116,0,0,0,0,0,0.121956465,0.02666137845,0.5752208782,0.5790586122
04/09 18:00:00,1.477210162,1.188881163,0,0,0,0,0,0.2227031336,0.04868600059,0.5264381482,0.6286828797
04/09 19:00:00,1.649744241,1.438563989,0,0.2058149265,0.005510791892,0.005510791892,0.005510791892,0.4401038427,0.09621279428,0.4382924551,0.6489243572
04/09 20:00:00,1.975637224,1.485233662,0,0.3301552391,0.008840062503,0.008840062503,0.008840062503,0.7211339435,0.1576499044,0.3960798006,0.6712335125
04/09 21:00:00,2.018925114,1.608541146,0,0.5666549687,0.01517245449,0.01517245449,0.01517245449,0.7794609132,0.1704009902,0.3776280651,0.6555626912
04/09 22:00:00,1.631947467,1.808462617,0,0.946415583,0.02534072435,0.02534072435,0.02534072435,0.5832701041,0.1275109528,0.3078201895,0.5673054962
04/09 23:00:00,1.260617037,2.385082071,0,1.721045482,0.04608180585,0.04608180585,0.04608180585,0.4029865657,0.08809846481,0.2097722808,0.4929779202
05/09 1084176:00:00,0.8851871474,2.833225051,0,2.382579003,0.0637946784,0.0637946784,0.0637946784,0.2067957591,0.04520842742,0.1409204531,0.4077678294
04/10 01:00:00,0.7572566752,3.713214604,0,3.361072772,0.08999431135,0.08999431135,0.08999431135,0.1272588869,0.02782056158,0.1160361549,0.3754467604
04/10 02:00:00,0.7010920365,4.237489334,0,3.90612511,0.1045883452,0.1045883452,0.1045883452,0.08483928304,0.0185470466,0.1013236072,0.3710937545
04/10 03:00:00,0.6982368739,4.680848189,0,4.339923383,0.1162034989,0.1162034989,0.1162034989,0.08483928304,0.0185470466,0.09207689799,0.3658701474
04/10 04:00:00,0.7004383266,4.926769984,0,4.520215285,0.1210308997,0.1210308997,0.1210308997,0.08483928304,0.0185470466,0.1032717436,0.3520493536
04/10 05:00:00,0.7704106872,5.533069707,0,4.832090847,0.1293815153,0.1293815153,0.1293815153,0.09014173756,0.01970623686,0.1176224134,0.3928587841
04/10 06:00:00,0.9627706629,6.031333068,0,4.785856943,0.1281435806,0.1281435806,0.1281435806,0.1484687919,0.03245734164,0.1790912566,0.4539096921
04/10 07:00:00,1.265735479,5.913738207,0,4.516849172,0.1209407705,0.1209407705,0.1209407705,0.2757276788,0.06027790323,0.2682760706,0.4823130557
04/10 08:00:00,1.130756559,4.748452528,0,3.399422309,0.09102113832,0.09102113832,0.09102113832,0.2227031336,0.04868600059,0.3398784569,0.4077678294
04/10 09:00:00,0.994823738,4.442337052,0,3.222777931,0.08629140164,0.08629140164,0.08629140164,0.1060491014,0.02318380765,0.4115560306,0.3470433968
04/10 10:00:00,0.9819609467,3.835376268,0,2.764126443,0.07401079138,0.07401079138,0.07401079138,0.08483928304,0.0185470466,0.4286585428,0.3552052829
04/10 11:00:00,0.9965951944,3.586665671,0,2.645050784,0.07082248435,0.07082248435,0.07082248435,0.08483928304,0.0185470466,0.4463722723,0.355314108
04/10 12:00:00,0.9587211197,2.675580678,0,1.841623388,0.04931033627,0.04931033627,0.04931033627,0.08483928304,0.0185470466,0.4359957289,0.3493287249
04/10 13:00:00,0.9064751059,1.612389961,0,0.8512854854,0.02279357105,0.02279357105,0.02279357105,0.08483928304,0.0185470466,0.3981868889,0.3614083163
04/10 14:00:00,0.8933370299,1.404407177,0,0.7027299567,0.01881592658,0.01881592658,0.01881592658,0.08483928304,0.0185470466,0.3686761547,0.381758619
04/10 15:00:00,0.9327173941,1.712822425,0,1.000986889,0.02680189684,0.02680189684,0.02680189684,0.08483928304,0.0185470466,0.3788496447,0.4029795228
04/10 16:00:00,1.049612021,1.106002936,0,0.3166197455,0.008477643266,0.008477643266,0.008477643266,0.09014173756,0.01970623686,0.433932255,0.476654148
04/10 17:00:00,1.292619726,1.331217801,0,0.3834221886,0.01026631024,0.01026631024,0.01026631024,0.121956465,0.02666137845,0.5339769598,0.5790586122
04/10 18:00:00,1.444674716,1.373612001,0,0.2798551833,0.007493254744,0.007493254744,0.007493254744,0.2227031336,0.04868600059,0.4864094469,0.6286828797
04/10 19:00:00,1.624271315,1.871944601,0,0.7465817512,0.0199900791,0.0199900791,0.0199900791,0.4401038427,0.09621279428,0.398340242,0.6489243572
04/10 20:00:00,1.951154343,1.98975655,0,0.9345037903,0.02502178047,0.02502178047,0.02502178047,0.7211339435,0.1576499044,0.3554152021,0.6712335125
04/10 21:00:00,1.995122435,2.189498864,0,1.229151364,0.03291110845,0.03291110845,0.03291110845,0.7794609132,0.1704009902,0.3360867315,0.6555626912
04/10 22:00:00,1.619845081,2.525091328,0,1.727218273,0.04624708525,0.04624708525,0.04624708525,0.5832701041,0.1275109528,0.2748114423,0.5673054962
04/10 23:00:00,1.264766649,3.178434638,0,2.552911204,0.06835540356,0.06835540356,0.06835540356,0.4029865657,0.08809846481,0.1916482946,0.4929779202
05/10 1084896:00:00,0.903153905,3.779528671,0,3.340024464,0.08943073295,0.08943073295,0.08943073295,0.2067957591,0.04520842742,0.1332511562,0.4077678294
04/11 01:00:00,0.772479264,4.285741931,0,3.929600139,0.1052169002,0.1052169002,0.1052169002,0.1272588869,0.02782056158,0.1160361549,0.3754467604
04/11 02:00:00,0.7148302489,4.753494406,0,4.419214556,0.1183265575,0.1183265575,0.1183265575,0.08483928304,0.0185470466,0.1013236072,0.3710937545
04/11 03:00:00,0.7120537131,5.197340781,0,4.855949354,0.1300203381,0.1300203381,0.1300203381,0.08483928304,0.0185470466,0.09207689799,0.3658701474
04/11 04:00:00,0.7132273307,5.405389209,0,4.997854071,0.1338199039,0.1338199039,0.1338199039,0.08483928304,0.0185470466,0.1032717436,0.3520493536
04/11 05:00:00,0.7690744031,5.482492758,0,4.782183825,0.1280452312,0.1280452312,0.1280452312,0.09014173756,0.01970623686,0.1176224134,0.3928587841
04/11 06:00:00,0.9612793975,5.974684752,0,4.730161737,0.1266523152,0.1266523152,0.1266523152,0.1484687919,0.03245734164,0.1790912566,0.4539096921
04/11 07:00:00,1.261710598,5.761782896,0,4.366529479,0.1169158897,0.1169158897,0.1169158897,0.2757276788,0.06027790323,0.2682760706,0.4823130557
04/11 08:00:00,1.161566764,5.900247492,0,4.550109946,0.1218313434,0.1218313434,0.1218313434,0.2227031336,0.04868600059,0.3398784569,0.4077678294
04/11 09:00:00,1.032869441,5.868702079,0,4.643694143,0.1243371045,0.1243371045,0.1243371045,0.1060491014,0.02318380765,0.4115560306,0.3470433968
04/11 10:00:00,1.04254982,6.109517816,0,5.026976264,0.1345996644,0.1345996644,0.1345996644,0.08483928304,0.0185470466,0.4286585428,0.3552052829
04/11 11:00:00,1.020162351,4.476169422,0,3.525227835,0.09438964071,0.09438964071,0.09438964071,0.08483928304,0.0185470466,0.4463722723,0.355314108
04/11 12:00:00,0.9876593334,3.761055484,0,2.922396613,0.07824854995,0.07824854995,0.07824854995,0.08483928304,0.0185470466,0.4359957289,0.3493287249
04/11 13:00:00,0.9315955555,2.554725672,0,1.78947433,0.0479140206,0.0479140206,0.0479140206,0.08483928304,0.0185470466,0.3981868889,0.3614083163
04/11 14:00:00,0.9043049465,1.81045181,0,1.112355469,0.02978384318,0.02978384318,0.02978384318,0.08483928304,0.0185470466,0.3686761547,0.381758619
04/11 15:00:00,0.9197666712,1.222599414,0,0.5173082954,0.013851174,0.013851174,0.013851174,0.08483928304,0.0185470466,0.3788496447,0.4029795228
04/11 16:00:00,1.052212443,1.198938222,0,0.413739296,0.01107806511,0.01107806511,0.01107806511,0.09014173756,0.01970623686,0.433932255,0.476654148
04/11 17:00:00,1.302479871,1.700754103,0,0.7516750831,0.02012645547,0.02012645547,0.02012645547,0.121956465,0.02666137845,0.5339769598,0.5790586122
04/11 18:00:00,1.462015915,2.027745179,0,0.9275076002,0.02483445418,0.02483445418,0.02483445418,0.2227031336,0.04868600059,0.4864094469,0.6286828797
04/11 19:00:00,1.645790707,2.682968094,0,1.550279688,0.04150947106,0.04150947106,0.04150947106,0.4401038427,0.09621279428,0.398340242,0.6489243572
04/11 20:00:00,1.984303775,3.233983526,0,2.172555983,0.05817121284,0.05817121284,0.05817121284,0.7211339435,0.1576499044,0.3554152021,0.6712335125
04/11 21:00:00,2.027497595,3.402755382,0,2.438286331,0.06528626843,0.06528626843,0.06528626843,0.7794609132,0.1704009902,0.3360867315,0.6555626912
04/11 22:00:00,1.650853041,3.687774399,0,2.885291595,0.07725504556,0.07725504556,0.07725504556,0.5832701041,0.1275109528,0.2748114423,0.5673054962
04/11 23:00:00,1.289366045,4.099439644,0,3.471639933,0.09295479932,0.09295479932,0.09295479932,0.4029865657,0.08809846481,0.1916482946,0.4929779202
05/11 1085640:00:00,0.929711518,4.774830839,0,4.331887932,0.1159883459,0.1159883459,0.1159883459,0.2067957591,0.04520842742,0.1332511562,0.4077678294
04/12 01:00:00,0.7999168366,5.315920418,0,4.954327998,0.1326544727,0.1326544727,0.1326544727,0.1272588869,0.02782056158,0.1160361549,0.3754467604
04/12 02:00:00,0.7429905887,5.811902381,0,5.470936049,0.1464868974,0.1464868974,0.1464868974,0.08483928304,0.0185470466,0.1013236072,0.3710937545
04/12 03:00:00,0.7456344501,6.459707547,0,6.110109747,0.1636010751,0.1636010751,0.1636010751,0.08483928304,0.0185470466,0.09207689799,0.3658701474
04/12 04:00:00,0.754405667,6.952993162,0,6.535766667,0.1749982402,0.1749982402,0.1749982402,0.08483928304,0.0185470466,0.1032717436,0.3520493536
04/12 05:00:00,0.8193622965,7.369720922,0,6.660316638,0.1783331245,0.1783331245,0.1783331245,0.09014173756,0.01970623686,0.1176224134,0.3928587841
04/12 06:00:00,1.027615933,8.463072853,0,7.207673027,0.1929888504,0.1929888504,0.1929888504,0.1484687919,0.03245734164,0.1790912566,0.4539096921
04/12 07:00:00,1.28475639,6.631907427,0,5.227234797,0.1399616812,0.1399616812,0.1399616812,0.2757276788,0.06027790323,0.2682760706,0.4823130557
04/12 08:00:00,1.150120727,5.476786163,0,4.122627789,0.1103853067,0.1103853067,0.1103853067,0.2227031336,0.04868600059,0.3398784569,0.4077678294
04/12 09:00:00,1.005628665,4.844039163,0,3.626316178,0.09709632885,0.09709632885,0.09709632885,0.1060491014,0.02318380765,0.4115560306,0.3470433968
04/12 10:00:00,1.002541137,4.59446419,0,3.532747452,0.09459098202,0.09459098202,0.09459098202,0.08483928304,0.0185470466,0.4286585428,0.3552052829
04/12 11:00:00,0.9979297373,3.617944791,0,2.694892777,0.07215702726,0.07215702726,0.07215702726,0.08483928304,0.0185470466,0.4463722723,0.355314108
04/12 12:00:00,0.9606541296,2.728619165,0,1.913816696,0.05124334619,0.05124334619,0.05124334619,0.08483928304,0.0185470466,0.4359957289,0.3493287249
04/12 13:00:00,0.927877006,2.404704335,0,1.65059538,0.0441954711,0.0441954711,0.0441954711,0.08483928304,0.0185470466,0.3981868889,0.3614083163
04/12 14:00:00,0.9024881564,1.740616499,0,1.044502693,0.02796705306,0.02796705306,0.02796705306,0.08483928304,0.0185470466,0.3686761547,0.381758619
04/12 15:00:00,0.9295387174,1.588200665,0,0.8822709019,0.02362322021,0.02362322021,0.02362322021,0.08483928304,0.0185470466,0.3788496447,0.4029795228
04/12 16:00:00,1.061244145,1.537101996,0,0.7510518373,0.02010976777,0.02010976777,0.02010976777,0.09014173756,0.01970623686,0.433932255,0.476654148
04/12 17:00:00,1.311154971,2.024503054,0,1.075669364,0.0288015554,0.0288015554,0.0288015554,0.121956465,0.02666137845,0.5339769598,0.5790586122
04/12 18:00:00,1.458067602,1.877848435,0,0.7800475466,0.02088614158,0.02088614158,0.02088614158,0.2227031336,0.04868600059,0.4864094469,0.6286828797
04/12 19:00:00,1.637907363,2.385564371,0,1.255855593,0.03362612681,0.03362612681,0.03362612681,0.4401038427,0.09621279428,0.398340242,0.6489243572
04/12 20:00:00,1.965032871,2.510028738,0,1.452833696,0.03890030858,0.03890030858,0.03890030858,0.7211339435,0.1576499044,0.3554152021,0.6712335125
04/12 21:00:00,2.013338068,2.869680361,0,1.909461803,0.05112674186,0.05112674186,0.05112674186,0.7794609132,0.1704009902,0.3360867315,0.6555626912
04/12 22:00:00,1.641291759,3.327487405,0,2.528200544,0.06769376397,0.06769376397,0.06769376397,0.5832701041,0.1275109528,0.2748114423,0.5673054962
04/12 23:00:00,1.285770381,3.964914965,0,3.337350482,0.08935913584,0.08935913584,0.08935913584,0.4029865657,0.08809846481,0.1916482946,0.4929779202
05/12 1086360:00:00,0.9242340444,4.56884376,0,4.127317364,0.1105108723,0.1105108723,0.1105108723,0.2067957591,0.04520842742,0.1332511562,0.4077678294
04/13  01:00:00,0.7951395851,5.13420281,0,4.775909054,0.1278772212,0.1278772212,0.1278772212,0.1272588869,0.02782056158,0.1160361549,0.3754467604
04/13  02:00:00,0.7356616696,5.535176788,0,5.197218412,0.1391579783,0.1391579783,0.1391579783,0.08483928304,0.0185470466,0.1013236072,0.3710937545
04/13  03:00:00,0.7339181531,6.018127361,0,5.672534014,0.1518847781,0.1518847781,0.1518847781,0.08483928304,0.0185470466,0.09207689799,0.3658701474
04/13  04:00:00,0.7362987831,6.272834946,0,5.859517762,0.1568913563,0.1568913563,0.1568913563,0.08483928304,0.0185470466,0.1032717436,0.3520493536
04/13  05:00:00,0.8151694304,7.210306727,0,6.503723095,0.1741402584,0.1741402584,0.1741402584,0.09014173756,0.01970623686,0.1176224134,0.3928587841
04/13  06:00:00,1.007490151,7.706180292,0,6.456023115,0.1728630689,0.1728630689,0.1728630689,0.1484687919,0.03245734164,0.1790912566,0.4539096921
04/13  07:00:00,1.321531162,8.002296794,0,6.600684783,0.1767364534,0.1767364534,0.1767364534,0.2757276788,0.06027790323,0.2682760706,0.4823130557
04/13  08:00:00,1.179146048,6.558695715,0,5.20665427,0.1394106279,0.1394106279,0.1394106279,0.2227031336,0.04868600059,0.3398784569,0.4077678294
04/13  09:00:00,1.024166654,5.539354162,0,4.318665835,0.115634318,0.115634318,0.115634318,0.1060491014,0.02318380765,0.4115560306,0.3470433968
04/13  10:00:00,1.030650411,5.6527792,0,4.582561727,0.1227002552,0.1227002552,0.1227002552,0.08483928304,0.0185470466,0.4286585428,0.3552052829
04/13  11:00:00,1.006005038,3.926612747,0,2.996485975,0.08023232761,0.08023232761,0.08023232761,0.08483928304,0.0185470466,0.4463722723,0.355314108
04/13  12:00:00,0.9709346776,3.117636422,0,2.297770631,0.0615238942,0.0615238942,0.0615238942,0.08483928304,0.0185470466,0.4359957289,0.3493287249
04/13  13:00:00,0.9339738772,2.633573243,0,1.87829897,0.05029234228,0.05029234228,0.05029234228,0.08483928304,0.0185470466,0.3981868889,0.3614083163
04/13  14:00:00,0.9202378168,2.407009807,0,1.707410154,0.0457167135,0.0457167135,0.0457167135,0.08483928304,0.0185470466,0.3686761547,0.381758619
04/13  15:00:00,0.9715638485,3.166080763,0,2.451809262,0.06564835132,0.06564835132,0.06564835132,0.08483928304,0.0185470466,0.3788496447,0.4029795228
04/13  16:00:00,1.078309603,2.182743208,0,1.388405955,0.03717522538,0.03717522538,0.03717522538,0.09014173756,0.01970623686,0.433932255,0.476654148
04/13  17:00:00,1.322111405,2.43933045,0,1.48486603,0.03975798945,0.03975798945,0.03975798945,0.121956465,0.02666137845,0.5339769598,0.5790586122
04/13  18:00:00,1.491425671,3.129082699,0,2.025891807,0.05424421023,0.05424421023,0.05424421023,0.2227031336,0.04868600059,0.4864094469,0.6286828797
04/13  19:00:00,1.671406752,3.645112915,0,2.506977826,0.06712551567,0.06712551567,0.06712551567,0.4401038427,0.09621279428,0.398340242,0.6489243572
04/13  20:00:00,1.994735418,3.627854208,0,2.562152938,0.06860285537,0.06860285537,0.06860285537,0.7211339435,0.1576499044,0.3554152021,0.6712335125
04/13  21:00:00,2.044095096,4.028708487,0,3.058163398,0.08188376977,0.08188376977,0.08188376977,0.7794609132,0.1704009902,0.3360867315,0.6555626912
04/13  22:00:00,1.672463315,4.500721481,0,3.692383754,0.09886531941,0.09886531941,0.09886531941,0.5832701041,0.1275109528,0.2748114423,0.5673054962
04/13  23:00:00,1.317496247,5.158487338,0,4.522235879,0.1210850021,0.1210850021,0.1210850021,0.4029865657,0.08809846481,0.1916482946,0.4929779202
04/13  24:00:00,0.9585115493,5.859336962,0,5.407500376,0.1447883772,0.1447883772,0.1447883772,0.2067957591,0.04520842742,0.1332511562,0.4077678294
04/14  01:00:00,0.8293243413,6.420238083,0,6.052628122,0.1620619774,0.1620619774,0.1620619774,0.1272588869,0.02782056158,0.1160361549,0.3754467604
04/14  02:00:00,0.7690725466,6.793108377,0,6.445034935,0.1725688552,0.1725688552,0.1725688552,0.08483928304,0.0185470466,0.1013236072,0.3710937545
04/14  03:00:00,0.765750087,7.217427906,0,6.861380782,0.183716712,0.183716712,0.183716712,0.08483928304,0.0185470466,0.09207689799,0.3658701474
04/14  04:00:00,0.7767554899,7.792834959,0,7.370479215,0.197348063,0.197348063,0.197348063,0.08483928304,0.0185470466,0.1032717436,0.3520493536
04/14  05:00:00,0.843260303,8.268019877,0,7.552850152,0.202231131,0.202231131,0.202231131,0.09014173756,0.01970623686,0.1176224134,0.3928587841
04/14  06:00:00,1.065116269,9.869234779,0,8.608221102,0.2304891868,0.2304891868,0.2304891868,0.1484687919,0.03245734164,0.1790912566,0.4539096921
04/14  07:00:00,1.332687249,8.427982761,0,7.017338025,0.1878925408,0.1878925408,0.1878925408,0.2757276788,0.06027790323,0.2682760706,0.4823130557
04/14  08:00:00,1.185130722,6.790388256,0,5.43016755,0.1453953015,0.1453953015,0.1453953015,0.2227031336,0.04868600059,0.3398784569,0.4077678294
04/14  09:00:00,1.023491252,5.51594192,0,4.293441152,0.1149589152,0.1149589152,0.1149589152,0.1060491014,0.02318380765,0.4115560306,0.3470433968
